Name,Relative lattice energy (kJ/mol),No. of hydrogen bonds, No. of hydrogen bonds per hydrogen-bond site,No. of parallel pi-pi stacking modes,Density (g/cm^3),Largest included sphere (Ang),Largest free sphere (Ang),Largest included sphere along free sphere path (Ang),Accessible surface area (m^2/g),Accessible pore volume (cm^3/g),Pore dimensionality,AffinityPropagation
100020030159241,25.32169999999999,12,1.0,3,1.2346,4.96577,4.18015,4.96577,394.531,0.0138258,1,62
100020030603784,88.1517,10,0.8333333333333334,0,0.9682,6.04755,4.15491,6.04544,1454.13,0.06389,2,64
100020030333830,98.1018,10,0.8333333333333334,0,1.0486,4.79253,4.15457,4.78025,1074.64,0.0335101,1,69
100020030146963,99.6525,8,0.6666666666666666,0,0.9338,5.88863,4.11221,5.88689,1570.55,0.0553237,2,65
1000200314824916,89.6685,10,0.8333333333333334,0,0.8978,9.60229,4.09021,9.60229,1870.18,0.141877,3,47
100020030141038,66.72,12,1.0,0,1.0775,4.80669,4.08111,4.80669,832.327,0.0278785,1,66
100020030153139,93.21369999999999,6,0.5,2,0.9824,5.17869,4.07119,4.97052,1036.72,0.0278804,1,76
100020030433573,82.2952,12,1.0,0,1.0758,4.97714,4.06885,4.97714,760.742,0.0286562,1,66
100020030145824,80.78139999999999,8,0.6666666666666666,0,0.9481,6.22629,4.04996,5.99498,1446.93,0.059774,1,65
100020030152001,63.4443,10,0.8333333333333334,0,1.2707,4.6414,4.01411,4.62889,246.063,0.00666555,1,78
100020030565146,77.15029999999999,10,0.8333333333333334,2,0.9582,5.41736,4.0059,5.2787,1451.04,0.0475581,2,64
100020030146386,74.6,10,0.8333333333333334,0,0.8586,6.39105,3.98241,6.39105,1996.15,0.113992,3,46
100020030142978,62.74299999999999,12,1.0,0,1.2958,4.89036,3.93899,4.87877,286.238,0.00880525,1,57
100020030183817,79.0506,10,0.8333333333333334,2,1.2133,5.25063,3.92125,4.63799,535.493,0.0159481,1,72
1000200306012021,78.4075,8,0.6666666666666666,0,0.8744,5.73914,3.91746,5.72628,1987.91,0.082657,2,46
100020030181820,62.43700000000001,10,0.8333333333333334,2,1.2807,4.7437,3.914,4.73235,270.678,0.00740193,1,57
100020030333099,65.7028,10,0.8333333333333334,0,1.0834,4.89216,3.86746,4.59856,1050.06,0.025363,1,82
10002003013694,80.19319999999999,12,1.0,3,1.083,5.07739,3.82489,5.06529,874.357,0.0232044,2,69
100020030607693,83.9034,8,0.6666666666666666,0,1.1515,5.07151,3.82219,5.06041,451.376,0.0129827,1,72
1000200301312112,70.60810000000001,10,0.8333333333333334,4,1.2261,4.69268,3.81388,4.62877,252.564,0.00597011,1,78
10002003060801,68.18979999999999,8,0.6666666666666666,0,1.0302,4.92813,3.81306,4.92813,1059.21,0.0218109,3,82
100020030152119,88.14269999999999,10,0.8333333333333334,0,0.9909,5.08018,3.80221,5.05509,1312.8,0.0368634,3,68
100020030159949,69.5703,10,0.8333333333333334,3,1.2498,4.68485,3.77182,4.68485,254.242,0.00604876,1,78
10002003060921,81.6882,10,0.8333333333333334,0,1.0875,4.37629,3.71537,4.23425,548.837,0.00811043,1,85
100020030605986,64.80779999999999,10,0.8333333333333334,0,1.11,6.42908,3.67389,6.40411,823.245,0.0400455,1,56
100020030432544,79.74369999999999,10,0.8333333333333334,0,1.001,6.18427,3.61964,6.17694,1208.57,0.0563733,3,64
10002003015643,81.17160000000001,10,0.8333333333333334,0,0.9581,5.72939,3.52273,5.05265,1126.46,0.0279726,1,68
100020030185786,72.9786,10,0.8333333333333334,0,1.1953,5.04332,3.49226,5.04332,299.424,0.00780554,1,78
100020030146855,93.86770000000001,8,0.6666666666666666,0,1.0572,5.30799,3.44818,5.30799,709.485,0.0224938,1,69
1000200308816742,90.74170000000001,10,0.8333333333333334,0,0.9604,7.83421,3.44365,7.83421,747.808,0.0522401,3,50
100020030142927,55.7955,10,0.8333333333333334,3,1.0614,5.90127,3.37348,5.89194,0.0,0.0,0,94
1000200301314262,48.54230000000001,10,0.8333333333333334,1,1.0458,5.37802,3.3376,5.37802,0.0,0.0,0,94
100020030147159,96.4169,8,0.6666666666666666,0,0.9774,5.10451,3.28617,5.0983,0.0,0.0,0,94
1000200301511118,89.52359999999999,10,0.8333333333333334,0,0.9301,6.02915,3.2822,6.01135,0.0,0.0,0,92
100020030156236,99.43860000000001,8,0.6666666666666666,0,1.0845,4.8354,3.26447,4.82236,0.0,0.0,0,119
100020030052193,73.8691,10,0.8333333333333334,0,1.0815,5.3191,3.24643,4.74055,0.0,0.0,0,96
100020030144478,47.06880000000001,10,0.8333333333333334,0,1.0445,5.41223,3.1648,5.40452,0.0,0.0,0,94
100020030143821,31.1206,10,0.8333333333333334,0,1.3514,3.86239,3.11954,3.85182,0.0,0.0,0,114
100020030136208,78.7672,10,0.8333333333333334,0,1.0454,5.35548,3.08539,5.35548,0.0,0.0,0,94
1000200301511822,60.4333,10,0.8333333333333334,0,1.1355,4.09666,2.99238,4.08312,0.0,0.0,0,113
100020030618122,66.19300000000001,10,0.8333333333333334,0,1.0354,5.29941,2.95561,5.28648,0.0,0.0,0,94
100020030569833,66.03280000000001,10,0.8333333333333334,0,1.0318,5.21193,2.94154,5.20583,0.0,0.0,0,100
100020030142884,77.2502,8,0.6666666666666666,0,1.0874,4.57815,2.94112,4.47269,0.0,0.0,0,106
100020030155576,84.0138,10,0.8333333333333334,3,1.1891,4.94929,2.92835,3.99599,0.0,0.0,0,133
100020030602913,42.816,10,0.8333333333333334,0,1.3248,4.61401,2.81435,4.58418,0.0,0.0,0,136
100020030885064,90.88640000000001,10,0.8333333333333334,0,1.0465,5.7244,2.76567,5.03355,0.0,0.0,0,107
100020030026248,87.2852,8,0.6666666666666666,0,1.1428,5.09771,2.73845,4.83476,0.0,0.0,0,135
1000200305610822,59.06700000000001,10,0.8333333333333334,2,1.1846,4.85635,2.7126,4.84441,0.0,0.0,0,133
10002003043521,99.6971,10,0.8333333333333334,0,0.9706,5.07847,2.69847,5.00154,0.0,0.0,0,94
100020030435120,97.5479,10,0.8333333333333334,0,0.9829,6.16985,2.62306,6.16985,0.0,0.0,0,116
100020030144158,56.21379999999999,10,0.8333333333333334,0,1.09,5.13546,2.60723,5.13314,0.0,0.0,0,100
100020031486410,86.00299999999999,8,0.6666666666666666,0,1.2859,4.32748,2.59855,4.32674,0.0,0.0,0,136
100020030155335,26.48439999999999,10,0.8333333333333334,1,1.328,3.62756,2.55872,3.62756,0.0,0.0,0,127
100020030613842,32.1353,10,0.8333333333333334,0,1.3203,4.35939,2.55419,3.07439,0.0,0.0,0,130
100020030156115,87.6754,8,0.6666666666666666,1,1.134,4.94419,2.52849,4.93407,0.0,0.0,0,135
100020030146552,54.2278,10,0.8333333333333334,0,1.1262,4.97062,2.49075,4.96198,0.0,0.0,0,100
100020030022780,36.4151,10,0.8333333333333334,3,1.241,4.82496,2.46229,4.82057,0.0,0.0,0,138
100020030142135,35.46639999999999,10,0.8333333333333334,2,1.22,4.22878,2.40771,2.96471,0.0,0.0,0,133
100020031487063,0.0,12,1.0,0,1.2034,4.21852,2.36497,4.21852,0.0,0.0,0,133
100020030146484,63.80529999999999,8,0.6666666666666666,0,1.0785,5.18674,2.34197,5.18674,0.0,0.0,0,107
100020030437782,49.55160000000001,8,0.6666666666666666,0,1.2647,4.26947,2.33034,4.26839,0.0,0.0,0,124
100020030022298,13.65629999999999,6,0.5,6,1.299,4.8113,2.31557,4.80934,0.0,0.0,0,138
100020030154063,64.54579999999999,10,0.8333333333333334,1,1.3087,3.89681,2.31141,3.45358,0.0,0.0,0,141
10002003014393,88.78899999999999,8,0.6666666666666666,0,1.1297,5.05301,2.24575,5.05301,0.0,0.0,0,122
100020030152086,65.6311,10,0.8333333333333334,2,1.07,6.44823,2.19964,5.03599,0.0,0.0,0,121
100020030144817,64.18180000000001,10,0.8333333333333334,0,1.1286,4.49911,2.198,4.38427,0.0,0.0,0,119
100020030142939,71.38229999999999,10,0.8333333333333334,2,1.1135,5.11304,2.1775,5.10691,0.0,0.0,0,107
100020030021996,70.37129999999999,10,0.8333333333333334,2,1.101,5.132,2.14169,5.12951,0.0,0.0,0,107
1000200301511198,44.68600000000001,12,1.0,0,1.1167,6.48506,2.1192,3.39805,0.0,0.0,0,121
100020030142963,34.82480000000001,10,0.8333333333333334,0,1.3037,4.24942,2.05792,4.23585,0.0,0.0,0,136
100020030156669,66.63149999999999,8,0.6666666666666666,0,1.1635,4.29041,2.02736,4.27445,0.0,0.0,0,106
100020030192167,19.99699999999999,10,0.8333333333333334,0,1.337,3.95733,1.94794,3.95733,0.0,0.0,0,136
100020030156270,50.46530000000001,10,0.8333333333333334,1,1.3106,3.39882,1.93941,3.39882,0.0,0.0,0,146
100020030601733,32.7149,10,0.8333333333333334,0,1.3201,4.47618,1.90754,4.41961,0.0,0.0,0,136
1000200314833396,53.00120000000001,10,0.8333333333333334,0,0.6185,25.05129,24.59697,25.05129,2098.89,0.641806,1,1
1000200308820730,78.9059,10,0.8333333333333334,3,0.5081,21.4569,21.41687,21.45093,2475.81,0.959987,1,1
1000200307712555,77.483,10,0.8333333333333334,3,0.5158,21.37093,21.16037,21.37093,2437.35,0.933326,1,1
100020030881898,67.0144,10,0.8333333333333334,3,0.5203,20.95995,20.91407,20.95995,2451.24,0.92884,1,1
1000200308813370,80.3648,10,0.8333333333333334,3,0.525,21.2231,20.68007,21.22057,2427.22,0.916739,1,1
100020030883154,84.2498,10,0.8333333333333334,3,0.5365,20.35574,19.78081,20.35574,2377.72,0.875772,1,1
1000200308820038,85.45429999999999,10,0.8333333333333334,0,0.5462,19.79672,19.72562,19.79672,2276.84,0.796485,1,1
1000200301311987,70.4425,10,0.8333333333333334,3,0.522,17.80339,17.4334,17.79649,2477.82,0.907434,1,3
1000200314829733,92.4271,8,0.6666666666666666,0,0.5394,20.06365,17.38832,20.06365,2667.21,0.783307,3,1
100020030564974,83.4101,10,0.8333333333333334,0,0.5283,17.4643,17.38381,17.44984,2478.39,0.884833,1,3
100020030607198,74.48679999999999,10,0.8333333333333334,3,0.5256,17.51141,17.30557,17.50741,2475.1,0.892265,1,3
100020030182137,73.00800000000001,10,0.8333333333333334,0,0.5364,17.55429,16.9889,17.55429,2426.06,0.869905,1,3
100020030616033,67.362,10,0.8333333333333334,3,0.5431,17.15428,16.97715,17.13709,2395.06,0.85368,1,3
100020030613118,71.9564,10,0.8333333333333334,0,0.5389,16.49235,16.38088,16.46876,2432.27,0.860519,1,3
1000200301311160,71.5744,10,0.8333333333333334,3,0.525,17.05684,16.38083,17.02178,2479.45,0.897889,1,3
100020030021460,63.8749,10,0.8333333333333334,3,0.5345,16.73489,16.22755,16.50515,2473.88,0.877632,1,3
10002003015296,68.2373,10,0.8333333333333334,3,0.5388,16.37033,16.19293,16.36694,2424.75,0.857172,1,3
1000200305611695,78.13329999999999,10,0.8333333333333334,0,0.5415,16.37758,16.1256,16.31939,2421.16,0.854897,1,3
10002003088188,43.70910000000001,10,0.8333333333333334,2,0.8327,16.16196,15.53878,16.15787,1092.95,0.290039,1,6
100020030778120,59.19280000000001,10,0.8333333333333334,0,0.8331,15.34921,15.09622,15.34921,1140.64,0.276236,1,12
100020030625406,74.3758,10,0.8333333333333334,3,0.6867,14.31144,13.80505,14.30834,1953.04,0.499816,1,6
100020030153152,83.8243,10,0.8333333333333334,0,0.4853,13.84567,13.52637,13.81527,3600.85,0.863986,3,5
100020030154134,98.3399,10,0.8333333333333334,0,0.5429,13.67882,13.26274,13.67602,3164.2,0.691849,3,5
100020031489777,70.14070000000001,10,0.8333333333333334,0,0.6711,13.19278,12.9297,13.19006,2208.03,0.426568,3,9
1000200314812057,37.04169999999999,10,0.8333333333333334,5,0.9142,12.34011,12.02658,12.34011,1299.81,0.235095,1,11
100020030157532,91.8252,10,0.8333333333333334,0,0.7316,11.77948,11.4988,11.77894,1706.14,0.381701,1,8
100020030335803,84.3287,10,0.8333333333333334,4,0.7143,11.33568,11.17654,11.33492,1892.92,0.466626,1,9
100020030053556,88.46170000000001,10,0.8333333333333334,4,0.71,11.30436,11.14787,11.30436,1878.12,0.464115,1,9
100020030605981,95.41210000000001,10,0.8333333333333334,0,0.4623,12.26674,11.13712,12.26379,4285.66,0.920802,2,18
100020030131887,85.87989999999999,10,0.8333333333333334,4,0.7026,11.38533,11.05843,11.37761,1916.12,0.470773,1,9
100020030141230,71.2515,10,0.8333333333333334,0,0.7229,11.16931,10.98473,11.1621,1891.0,0.459554,1,9
100020030041906,73.59620000000001,10,0.8333333333333334,0,0.7302,11.19552,10.96601,11.19552,1890.5,0.450247,1,9
1000200306214552,74.1832,10,0.8333333333333334,3,0.797,11.55003,10.91787,11.5288,1793.55,0.304118,1,8
1000200301315411,79.5503,10,0.8333333333333334,3,0.7249,11.15676,10.89555,11.15676,1906.47,0.451027,1,9
100020030617352,73.72909999999999,10,0.8333333333333334,0,0.85,11.06181,10.77815,11.06181,1382.25,0.276975,1,11
100020030567328,65.9142,10,0.8333333333333334,0,0.8386,11.13217,10.71614,11.12329,1451.01,0.271523,2,10
1000200301311461,76.95089999999999,10,0.8333333333333334,3,0.8481,10.87816,10.67135,10.8734,1447.07,0.272542,1,11
100020030153066,39.46350000000001,10,0.8333333333333334,0,0.9471,11.04763,10.58948,11.04763,1128.99,0.197753,1,11
100020030152473,81.19909999999999,10,0.8333333333333334,0,0.6946,10.93492,10.545,10.93188,2377.16,0.418767,2,7
100020030616765,72.82499999999999,10,0.8333333333333334,0,0.8713,10.4832,10.22921,10.47133,1391.4,0.242646,1,11
1000200314811001,24.8407,10,0.8333333333333334,7,1.0253,10.27679,10.18212,10.26243,1049.77,0.167395,1,13
100020030154410,84.1799,8,0.6666666666666666,0,0.8674,10.33613,10.06223,10.33613,1338.81,0.164711,2,10
10002003015589,74.14789999999999,10,0.8333333333333334,0,0.7545,10.37406,9.96334,10.37406,1674.41,0.282504,1,10
100020030565055,85.3281,10,0.8333333333333334,3,0.7852,10.84388,9.93927,10.82194,1872.84,0.252077,2,8
100020030146716,59.36070000000001,10,0.8333333333333334,3,0.9137,9.97425,9.76665,9.97425,1346.65,0.197569,1,11
1000200301513704,57.7843,10,0.8333333333333334,0,0.964,10.14691,9.66923,10.14691,1051.39,0.16812,1,16
100020030291033,70.6654,10,0.8333333333333334,0,0.6091,10.70871,9.62643,10.6836,3327.19,0.482071,2,18
100020030335897,94.0336,8,0.6666666666666666,0,0.6845,10.81288,9.48744,10.81288,2443.41,0.406603,1,7
100020030885929,87.8408,10,0.8333333333333334,0,0.524,14.78228,9.444,14.78228,2796.97,0.766379,3,5
100020030618051,92.59899999999999,8,0.6666666666666666,0,0.7379,9.87372,9.4101,9.87372,2212.42,0.341481,1,15
1000200308817422,94.4486,8,0.6666666666666666,0,0.7251,10.51186,9.3732,10.50846,2522.16,0.299334,3,15
10002003060567,74.1617,10,0.8333333333333334,3,0.888,9.74487,9.30422,9.72033,1488.87,0.212564,1,14
100020030605242,74.46600000000001,10,0.8333333333333334,3,0.8899,9.81986,9.10717,9.79267,1513.03,0.205846,1,14
10002003019399,30.96019999999999,10,0.8333333333333334,2,1.0123,9.20233,8.99854,9.19154,1101.26,0.165693,1,13
1000200314812949,92.969,10,0.8333333333333334,0,0.6727,13.3375,8.98688,13.3375,3085.21,0.341466,3,24
1000200305610676,97.80350000000001,10,0.8333333333333334,0,0.5927,9.67478,8.81379,9.66654,3312.18,0.50926,2,18
100020030146709,23.95079999999999,10,0.8333333333333334,7,1.018,9.27712,8.75858,9.27221,1092.63,0.164521,1,13
1000200308815997,77.8246,10,0.8333333333333334,0,0.5661,12.92009,8.7375,12.92009,2733.87,0.629933,3,7
100020030184888,31.92359999999999,10,0.8333333333333334,7,0.9971,9.55751,8.69087,9.555,1114.84,0.166328,1,13
1000200314811862,54.62049999999999,10,0.8333333333333334,6,1.1877,9.45663,8.66454,9.45335,666.591,0.0561017,1,17
100020030159830,80.2842,8,0.6666666666666666,0,0.8048,9.3239,8.57287,9.3239,1795.31,0.228643,1,14
1000200314826932,40.20939999999999,10,0.8333333333333334,6,1.2159,9.11406,8.55891,9.11406,669.457,0.0559412,1,17
10002003013156,95.85990000000001,8,0.6666666666666666,3,0.8205,9.69542,8.50605,9.69542,1556.15,0.254601,1,10
100020030136258,70.1474,10,0.8333333333333334,0,0.7773,10.35289,8.37932,10.33169,2114.57,0.244501,2,15
1000200301219894,78.4315,10,0.8333333333333334,3,0.7735,9.21469,8.37508,9.20533,2129.45,0.309944,1,15
1000200301225513,83.12629999999999,10,0.8333333333333334,3,0.7844,8.8393,8.21523,8.58474,2090.88,0.295105,1,21
100020030629161,68.10839999999999,10,0.8333333333333334,3,0.8105,8.99854,8.20121,8.98465,2031.26,0.28057,1,21
100020030431827,34.18199999999999,10,0.8333333333333334,6,1.0411,9.03455,8.187,8.99447,1067.55,0.141148,1,22
100020030135671,74.16980000000001,10,0.8333333333333334,3,0.9327,8.43914,8.17411,8.43914,1492.36,0.167069,1,19
100020030146723,41.51759999999999,10,0.8333333333333334,7,0.9773,8.58098,8.15851,8.53496,1204.52,0.172375,1,22
1000200306211354,94.4382,10,0.8333333333333334,0,0.8825,8.88592,8.11227,8.88592,1443.05,0.1565,1,19
100020030137652,68.4769,10,0.8333333333333334,3,0.9141,8.77106,8.06915,8.76293,1533.45,0.17177,1,19
100020030431646,42.00909999999999,10,0.8333333333333334,3,1.0331,8.41235,8.06129,8.40569,1055.8,0.150626,1,22
10002003014531,20.08539999999999,10,0.8333333333333334,7,1.0506,8.51067,8.0392,8.49914,1053.71,0.145965,1,22
100020030561426,50.89169999999999,10,0.8333333333333334,7,0.9785,9.08326,7.98288,9.08326,1261.29,0.150275,1,19
100020030153781,73.8055,10,0.8333333333333334,3,0.8998,8.68101,7.97089,8.68101,1584.74,0.176648,1,14
100020030335933,27.7534,10,0.8333333333333334,6,1.0246,8.31601,7.93503,8.31031,1114.41,0.150678,1,22
100020030627298,78.04069999999999,10,0.8333333333333334,3,0.9092,8.23493,7.90728,8.14538,1578.1,0.171306,1,19
1000200306010419,77.947,10,0.8333333333333334,0,0.8246,8.23894,7.88571,8.22293,2009.15,0.254814,1,21
100020030613195,67.6654,10,0.8333333333333334,0,0.9643,8.19458,7.85557,8.19458,1405.84,0.148019,1,19
100020030156419,36.85169999999999,10,0.8333333333333334,7,1.0432,8.12036,7.82928,8.10614,1090.2,0.137255,1,22
1000200306010366,63.27869999999999,10,0.8333333333333334,3,0.949,8.08901,7.78983,8.08066,1492.56,0.151208,1,19
1000200301314105,94.98150000000001,10,0.8333333333333334,0,0.7053,8.68556,7.78047,8.68556,3069.62,0.266617,3,23
100020030144215,58.029,10,0.8333333333333334,3,0.9714,8.09713,7.76164,8.09713,1409.71,0.145955,1,19
100020030153332,67.05359999999999,10,0.8333333333333334,3,0.8357,8.10203,7.75386,8.08522,1986.01,0.251569,1,21
100020030142582,35.3749,10,0.8333333333333334,5,1.0793,7.97237,7.75077,7.97237,1080.45,0.118275,1,22
1000200308817682,93.74799999999999,8,0.6666666666666666,3,0.766,8.45956,7.72419,8.41654,2582.63,0.283405,1,26
1000200306010382,74.5248,10,0.8333333333333334,0,0.9346,8.17497,7.70644,8.17283,1500.67,0.162362,1,19
10002003060751,77.1842,10,0.8333333333333334,3,1.0392,7.9048,7.70454,7.89945,1118.46,0.102932,1,22
100020030603317,63.7003,10,0.8333333333333334,3,0.9434,8.02489,7.66829,8.01021,1484.92,0.150067,1,19
10002003014898,34.387,10,0.8333333333333334,0,1.0348,8.14081,7.6623,8.09723,1113.96,0.14663,1,22
1000200301511973,37.00110000000001,10,0.8333333333333334,6,1.0267,8.11293,7.63684,8.11293,1102.06,0.143561,1,22
100020030602113,65.9169,10,0.8333333333333334,3,0.952,7.96573,7.60817,7.95167,1465.68,0.144949,1,19
100020030131256,99.08089999999999,8,0.6666666666666666,3,0.9299,8.45805,7.6041,8.45805,1456.99,0.166922,1,19
100020030334053,80.8253,10,0.8333333333333334,0,0.7847,8.17947,7.5961,8.14217,2199.96,0.226047,1,21
1000200308818964,93.42939999999999,10,0.8333333333333334,4,0.981,7.75141,7.59509,7.75141,1292.03,0.0724886,1,19
1000200314815798,24.96979999999999,10,0.8333333333333334,6,1.229,8.05738,7.5891,8.0568,634.449,0.044695,1,17
100020030059186,82.8408,10,0.8333333333333334,0,0.6565,8.20186,7.58579,8.19687,3522.22,0.334606,3,28
100020030137165,87.29599999999999,10,0.8333333333333334,0,0.8533,8.40488,7.58138,8.171,1815.93,0.169694,1,14
1000200314818242,99.5803,8,0.6666666666666666,0,0.6466,12.02662,7.57348,12.01957,2937.36,0.435998,3,24
10002003014246,94.57560000000001,10,0.8333333333333334,0,0.9525,7.70222,7.56896,7.69158,1465.6,0.140333,1,19
100020030566501,72.57300000000001,8,0.6666666666666666,1,0.8929,8.44394,7.56278,8.43375,1120.35,0.116482,1,40
10002003043979,96.5196,10,0.8333333333333334,0,0.7975,7.86196,7.55327,7.86196,2099.96,0.239619,1,21
100020030561349,91.13759999999999,10,0.8333333333333334,0,0.702,7.93572,7.52415,7.91002,2886.3,0.293081,2,23
100020030882577,74.6123,10,0.8333333333333334,2,0.9768,7.65409,7.516,7.65313,1264.0,0.0757291,1,19
1000200301513755,41.82550000000001,10,0.8333333333333334,9,1.0486,7.85288,7.42011,7.8474,1051.35,0.12862,1,22
1000200301315714,30.50980000000001,10,0.8333333333333334,9,1.0381,8.17129,7.4001,8.16045,1066.41,0.135026,1,22
100020030027626,13.62350000000001,10,0.8333333333333334,7,1.1001,7.6772,7.39361,7.6772,1031.12,0.11696,1,17
10002003011909,64.18100000000001,10,0.8333333333333334,3,0.9318,7.71176,7.39321,7.6967,1560.64,0.156176,1,19
100020030141555,15.6609,10,0.8333333333333334,9,1.0936,7.67163,7.38849,7.65926,1019.7,0.120359,1,17
100020030134930,32.9521,10,0.8333333333333334,9,1.0407,8.03367,7.37735,8.01818,1074.06,0.133748,1,22
100020030058439,28.73939999999999,10,0.8333333333333334,3,1.0608,8.0092,7.35305,7.91681,1050.51,0.137556,1,22
1000200300210818,14.9579,10,0.8333333333333334,7,1.0941,7.67977,7.34344,7.67335,1013.37,0.119515,1,17
1000200306011876,63.1439,10,0.8333333333333334,3,1.0666,7.5908,7.33249,7.5908,1059.19,0.0864423,1,22
1000200301511408,59.3289,10,0.8333333333333334,3,0.9691,7.70475,7.32813,7.67469,1441.55,0.139553,1,19
100020030604152,89.1002,10,0.8333333333333334,0,0.6885,7.75917,7.3122,7.75612,3143.54,0.300577,3,28
100020030151998,17.18770000000001,10,0.8333333333333334,6,1.0881,7.68231,7.29967,7.68218,1013.85,0.123588,1,22
100020030435510,28.00450000000001,10,0.8333333333333334,6,1.0581,8.03651,7.27985,8.03492,1071.63,0.129547,1,22
100020030881848,85.75710000000001,10,0.8333333333333334,0,0.9945,7.3328,7.23961,7.3294,1294.79,0.0721489,1,22
100020030159909,27.32919999999999,10,0.8333333333333334,4,1.0573,8.00465,7.23503,7.76958,1076.46,0.130539,1,22
1000200304390,20.76560000000001,10,0.8333333333333334,9,1.0877,7.60625,7.20993,7.59751,1016.0,0.115925,1,22
100020030156315,18.79079999999999,10,0.8333333333333334,7,1.0906,7.60723,7.20687,7.60723,1017.19,0.114527,1,22
10002003005738,22.0916,10,0.8333333333333334,6,1.0848,7.6127,7.20622,7.60165,1013.47,0.115861,1,22
100020030602668,88.15129999999999,10,0.8333333333333334,0,0.8235,7.59877,7.16852,7.59834,2055.6,0.213037,1,21
100020030052342,96.9298,10,0.8333333333333334,3,0.9301,8.04169,7.1071,8.04169,1488.73,0.139862,1,19
100020030436059,69.60409999999999,10,0.8333333333333334,0,0.8487,7.45031,7.09136,7.43872,1973.5,0.199522,1,21
100020030569868,94.9339,10,0.8333333333333334,0,0.853,7.75742,7.08161,7.75742,1955.22,0.190804,1,21
